GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC08,HC01_EST_VC09,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC14,HC01_EST_VC15
Id,Id2,Geography,Total; Estimate; Population 25 years and over,Total; Estimate; Population 25 years and over - Less than 9th grade,"Total; Estimate; Population 25 years and over - 9th to 12th grade, no diploma",Total; Estimate; Population 25 years and over - High school graduate (includes equivalency),"Total; Estimate; Population 25 years and over - Some college, no degree",Total; Estimate; Population 25 years and over - Associate's degree,Total; Estimate; Population 25 years and over - Bachelor's degree,Total; Estimate; Population 25 years and over - Graduate or professional degree
8600000US60949,60949,ZCTA5 60949,357,15,32,117,117,30,27,19
8600000US60950,60950,ZCTA5 60950,8066,156,346,3066,1760,644,1490,604
8600000US60951,60951,ZCTA5 60951,560,9,18,223,159,71,43,37
8600000US60952,60952,ZCTA5 60952,432,12,19,202,86,23,59,31
8600000US60953,60953,ZCTA5 60953,1686,77,187,666,278,191,185,102
8600000US60954,60954,ZCTA5 60954,4520,253,458,1597,1275,373,269,295
8600000US60955,60955,ZCTA5 60955,1310,190,128,438,270,103,133,48
8600000US60957,60957,ZCTA5 60957,3916,145,319,1407,1012,473,436,124
8600000US60958,60958,ZCTA5 60958,1429,79,261,479,328,131,88,63
8600000US60959,60959,ZCTA5 60959,798,14,79,341,231,60,61,12
8600000US60960,60960,ZCTA5 60960,735,48,68,286,192,37,99,5
8600000US60961,60961,ZCTA5 60961,566,0,30,287,197,23,22,7
8600000US60962,60962,ZCTA5 60962,353,15,23,154,55,34,57,15
8600000US60963,60963,ZCTA5 60963,1359,22,149,461,308,188,179,52
8600000US60964,60964,ZCTA5 60964,3597,181,230,1405,901,389,288,203
8600000US60966,60966,ZCTA5 60966,991,29,115,505,241,30,47,24
8600000US60968,60968,ZCTA5 60968,275,7,13,76,54,20,102,3
8600000US60969,60969,ZCTA5 60969,41,0,0,11,24,1,2,3
8600000US60970,60970,ZCTA5 60970,5193,118,498,2209,1094,538,572,164
8600000US60973,60973,ZCTA5 60973,318,7,14,127,82,19,62,7
8600000US60974,60974,ZCTA5 60974,242,6,33,98,62,43,0,0
8600000US61001,61001,ZCTA5 61001,848,6,48,317,217,79,61,120
8600000US61006,61006,ZCTA5 61006,1293,19,48,515,378,194,106,33
8600000US61007,61007,ZCTA5 61007,481,0,43,141,143,37,66,51
8600000US61008,61008,ZCTA5 61008,22228,1584,1781,7709,5140,1658,2752,1604
8600000US61010,61010,ZCTA5 61010,5497,82,422,1542,1465,517,929,540
8600000US61011,61011,ZCTA5 61011,1802,20,96,605,515,158,144,264
8600000US61012,61012,ZCTA5 61012,1568,208,140,611,351,100,130,28
8600000US61013,61013,ZCTA5 61013,370,9,15,109,115,35,67,20
8600000US61014,61014,ZCTA5 61014,813,24,47,341,190,114,80,17
8600000US61015,61015,ZCTA5 61015,556,3,42,232,168,22,68,21
8600000US61016,61016,ZCTA5 61016,3443,35,150,970,904,276,808,300
8600000US61018,61018,ZCTA5 61018,680,6,51,323,174,59,43,24
8600000US61019,61019,ZCTA5 61019,2618,30,111,944,578,314,492,149
8600000US61020,61020,ZCTA5 61020,1911,53,129,679,507,204,264,75
8600000US61021,61021,ZCTA5 61021,16794,504,1635,5914,4039,1441,2065,1196
8600000US61024,61024,ZCTA5 61024,1687,47,77,725,415,130,259,34
8600000US61025,61025,ZCTA5 61025,3221,58,133,1410,645,274,539,162
8600000US61027,61027,ZCTA5 61027,7,0,0,7,0,0,0,0
8600000US61028,61028,ZCTA5 61028,1552,30,62,586,290,133,256,195
8600000US61030,61030,ZCTA5 61030,1612,14,115,767,422,122,142,30
8600000US61031,61031,ZCTA5 61031,1090,39,82,451,251,86,135,46
8600000US61032,61032,ZCTA5 61032,21551,663,1493,7442,6200,1864,2279,1610
8600000US61036,61036,ZCTA5 61036,5303,92,339,1653,1302,302,977,638
8600000US61037,61037,ZCTA5 61037,149,0,0,20,35,57,37,0
8600000US61038,61038,ZCTA5 61038,822,55,56,389,202,46,61,13
8600000US61039,61039,ZCTA5 61039,595,5,9,188,194,141,36,22
8600000US61041,61041,ZCTA5 61041,829,19,76,364,194,45,102,29
8600000US61042,61042,ZCTA5 61042,350,18,25,159,71,38,25,14
8600000US61043,61043,ZCTA5 61043,71,0,9,21,19,9,10,3
8600000US61044,61044,ZCTA5 61044,134,5,0,53,48,25,3,0
8600000US61046,61046,ZCTA5 61046,2010,20,139,698,536,209,299,109
8600000US61047,61047,ZCTA5 61047,1255,26,113,618,202,116,109,71
8600000US61048,61048,ZCTA5 61048,3028,89,241,1006,810,357,367,158
8600000US61049,61049,ZCTA5 61049,372,32,14,105,92,53,46,30
8600000US61050,61050,ZCTA5 61050,335,11,21,170,37,33,57,6
8600000US61051,61051,ZCTA5 61051,1183,9,81,604,204,108,123,54
8600000US61052,61052,ZCTA5 61052,645,2,98,270,111,63,52,49
8600000US61053,61053,ZCTA5 61053,2047,34,115,838,501,148,274,137
8600000US61054,61054,ZCTA5 61054,2693,84,329,811,701,269,371,128
8600000US61057,61057,ZCTA5 61057,142,10,0,62,33,0,31,6
8600000US61059,61059,ZCTA5 61059,107,0,12,60,16,1,18,0
8600000US61060,61060,ZCTA5 61060,1052,15,81,427,189,184,104,52
8600000US61061,61061,ZCTA5 61061,5125,77,351,1837,1423,374,612,451
8600000US61062,61062,ZCTA5 61062,1347,22,79,467,357,176,193,53
8600000US61063,61063,ZCTA5 61063,2800,20,121,1143,787,194,358,177
8600000US61064,61064,ZCTA5 61064,2527,43,221,1014,586,233,281,149
8600000US61065,61065,ZCTA5 61065,6813,178,270,2975,1538,562,879,411
8600000US61067,61067,ZCTA5 61067,534,0,62,222,91,37,60,62
8600000US61068,61068,ZCTA5 61068,9589,931,833,2888,2376,855,1121,585
8600000US61070,61070,ZCTA5 61070,801,9,53,320,208,107,73,31
8600000US61071,61071,ZCTA5 61071,9979,509,971,3654,2672,905,791,477
8600000US61072,61072,ZCTA5 61072,8101,89,332,2859,1933,745,1424,719
8600000US61073,61073,ZCTA5 61073,13000,248,430,4138,2960,1116,2543,1565
8600000US61074,61074,ZCTA5 61074,3082,228,199,1480,520,208,285,162
8600000US61075,61075,ZCTA5 61075,742,22,18,371,153,56,103,19
8600000US61077,61077,ZCTA5 61077,48,0,0,31,0,17,0,0
8600000US61078,61078,ZCTA5 61078,962,22,31,394,188,150,109,68
8600000US61079,61079,ZCTA5 61079,93,0,7,43,17,8,11,7
8600000US61080,61080,ZCTA5 61080,7192,201,628,2782,1423,713,1077,368
8600000US61081,61081,ZCTA5 61081,14664,813,956,4518,4115,1475,1565,1222
8600000US61084,61084,ZCTA5 61084,1998,25,106,789,446,140,306,186
8600000US61085,61085,ZCTA5 61085,2377,104,106,918,650,166,279,154
8600000US61087,61087,ZCTA5 61087,1340,66,69,582,342,112,104,65
8600000US61088,61088,ZCTA5 61088,4032,35,153,1235,979,451,720,459
8600000US61089,61089,ZCTA5 61089,591,3,11,174,154,61,177,11
8600000US61091,61091,ZCTA5 61091,73,0,0,46,22,0,0,5
8600000US61101,61101,ZCTA5 61101,13021,972,2014,4645,3103,883,919,485
8600000US61102,61102,ZCTA5 61102,11969,1274,2022,4257,2535,714,753,414
8600000US61103,61103,ZCTA5 61103,15859,814,1708,5103,3804,1341,1999,1090
8600000US61104,61104,ZCTA5 61104,11076,1228,1665,3940,2714,697,468,364
8600000US61107,61107,ZCTA5 61107,22269,623,962,5811,5141,1900,4766,3066
8600000US61108,61108,ZCTA5 61108,19425,661,1123,6329,4700,2186,2956,1470
8600000US61109,61109,ZCTA5 61109,18078,1530,1947,6848,3788,1348,1749,868
8600000US61111,61111,ZCTA5 61111,16716,444,1182,5581,4376,1378,2466,1289
8600000US61112,61112,ZCTA5 61112,108,0,0,29,79,0,0,0
8600000US61114,61114,ZCTA5 61114,11107,245,474,2178,2511,750,2553,2396
8600000US61115,61115,ZCTA5 61115,15570,531,1259,5974,4267,1276,1649,614
8600000US61201,61201,ZCTA5 61201,25135,962,2319,7857,6317,2110,3852,1718
8600000US61230,61230,ZCTA5 61230,954,21,85,424,186,118,96,24
8600000US61231,61231,ZCTA5 61231,3642,44,243,1543,896,269,439,208
8600000US61232,61232,ZCTA5 61232,1062,12,66,350,343,132,120,39
8600000US61234,61234,ZCTA5 61234,985,6,47,411,173,117,141,90
8600000US61235,61235,ZCTA5 61235,1034,28,66,455,212,123,114,36
8600000US61236,61236,ZCTA5 61236,41,3,7,13,14,4,0,0
8600000US61238,61238,ZCTA5 61238,2196,29,125,802,640,227,250,123
8600000US61239,61239,ZCTA5 61239,643,12,80,229,167,56,44,55
8600000US61240,61240,ZCTA5 61240,4347,64,178,1202,989,594,891,429
8600000US61241,61241,ZCTA5 61241,4526,136,525,1687,1157,342,561,118
8600000US61242,61242,ZCTA5 61242,956,5,34,336,348,63,101,69
8600000US61243,61243,ZCTA5 61243,174,8,9,69,48,22,11,7
8600000US61244,61244,ZCTA5 61244,16398,897,1792,5636,3717,1354,2097,905
8600000US61250,61250,ZCTA5 61250,1744,18,38,665,441,149,256,177
8600000US61251,61251,ZCTA5 61251,275,0,9,161,64,33,8,0
8600000US61252,61252,ZCTA5 61252,3861,78,325,1303,965,357,516,317
8600000US61254,61254,ZCTA5 61254,7914,112,273,2310,1796,901,1708,814
8600000US61256,61256,ZCTA5 61256,1351,20,81,449,382,123,166,130
8600000US61257,61257,ZCTA5 61257,853,12,82,288,205,71,163,32
8600000US61258,61258,ZCTA5 61258,191,6,10,83,43,34,13,2
8600000US61259,61259,ZCTA5 61259,915,0,20,383,208,83,127,94
8600000US61260,61260,ZCTA5 61260,630,9,46,273,154,54,63,31
8600000US61261,61261,ZCTA5 61261,664,17,61,306,189,36,49,6
8600000US61262,61262,ZCTA5 61262,923,14,37,335,187,131,183,36
8600000US61263,61263,ZCTA5 61263,441,0,9,199,130,60,25,18
8600000US61264,61264,ZCTA5 61264,8228,287,506,3122,2196,879,844,394
8600000US61265,61265,ZCTA5 61265,30861,1531,2159,8845,7620,2816,5070,2820
8600000US61270,61270,ZCTA5 61270,4974,100,343,1866,1252,539,633,241
8600000US61272,61272,ZCTA5 61272,996,28,67,446,261,98,61,35
8600000US61273,61273,ZCTA5 61273,2302,65,77,770,571,274,436,109
8600000US61274,61274,ZCTA5 61274,190,0,0,114,58,0,12,6
8600000US61275,61275,ZCTA5 61275,3037,51,173,1048,749,279,445,292
8600000US61276,61276,ZCTA5 61276,38,0,0,14,24,0,0,0
8600000US61277,61277,ZCTA5 61277,2241,92,154,812,513,296,278,96
8600000US61278,61278,ZCTA5 61278,267,13,25,70,61,15,57,26
8600000US61279,61279,ZCTA5 61279,646,20,13,246,161,119,63,24
8600000US61281,61281,ZCTA5 61281,1788,13,99,654,468,139,265,150
8600000US61282,61282,ZCTA5 61282,5281,86,480,1690,1564,627,415,419
8600000US61283,61283,ZCTA5 61283,885,148,45,337,205,85,49,16
8600000US61284,61284,ZCTA5 61284,1852,49,21,572,442,215,375,178
8600000US61285,61285,ZCTA5 61285,1194,22,86,561,266,139,83,37
8600000US61301,61301,ZCTA5 61301,7373,381,627,2565,2060,511,866,363
8600000US61310,61310,ZCTA5 61310,2695,123,242,1071,708,250,174,127
8600000US61311,61311,ZCTA5 61311,127,10,0,67,22,7,8,13
8600000US61312,61312,ZCTA5 61312,320,5,21,128,70,54,25,17
8600000US61313,61313,ZCTA5 61313,130,2,6,63,13,6,17,23
8600000US61314,61314,ZCTA5 61314,587,17,31,296,82,65,73,23
8600000US61315,61315,ZCTA5 61315,170,2,27,110,24,6,1,0
8600000US61316,61316,ZCTA5 61316,214,3,13,100,58,21,15,4
8600000US61317,61317,ZCTA5 61317,333,11,25,153,72,21,36,15
8600000US61318,61318,ZCTA5 61318,577,3,24,313,127,37,40,33
8600000US61319,61319,ZCTA5 61319,696,22,29,283,171,62,115,14
8600000US61320,61320,ZCTA5 61320,525,4,29,178,176,62,49,27
8600000US61321,61321,ZCTA5 61321,177,1,20,57,49,4,46,0
8600000US61322,61322,ZCTA5 61322,962,204,150,305,123,60,97,23
8600000US61323,61323,ZCTA5 61323,54,0,1,25,14,8,5,1
8600000US61324,61324,ZCTA5 61324,63,12,0,25,0,26,0,0
8600000US61325,61325,ZCTA5 61325,638,2,21,263,178,63,85,26
8600000US61326,61326,ZCTA5 61326,1610,23,162,713,369,138,147,58
8600000US61327,61327,ZCTA5 61327,991,19,52,419,263,124,86,28
8600000US61328,61328,ZCTA5 61328,16,0,8,8,0,0,0,0
8600000US61329,61329,ZCTA5 61329,927,11,59,283,251,105,118,100
8600000US61330,61330,ZCTA5 61330,987,15,70,421,241,103,93,44
8600000US61331,61331,ZCTA5 61331,22,0,0,22,0,0,0,0
8600000US61332,61332,ZCTA5 61332,68,8,3,28,14,6,9,0
8600000US61333,61333,ZCTA5 61333,244,5,7,87,57,31,27,30
8600000US61334,61334,ZCTA5 61334,429,8,19,135,125,61,54,27
8600000US61335,61335,ZCTA5 61335,430,0,14,214,85,55,47,15
8600000US61336,61336,ZCTA5 61336,361,1,41,155,82,23,46,13
8600000US61337,61337,ZCTA5 61337,279,11,17,114,68,38,18,13
8600000US61338,61338,ZCTA5 61338,211,4,23,92,39,36,15,2
8600000US61340,61340,ZCTA5 61340,211,18,27,76,51,25,7,7
8600000US61341,61341,ZCTA5 61341,5123,138,508,1925,1430,423,454,245
8600000US61342,61342,ZCTA5 61342,6057,396,503,2338,1342,557,623,298
8600000US61344,61344,ZCTA5 61344,221,1,35,90,53,18,24,0
8600000US61345,61345,ZCTA5 61345,589,11,32,229,158,78,45,36
8600000US61346,61346,ZCTA5 61346,60,0,10,33,10,5,2,0
8600000US61348,61348,ZCTA5 61348,3194,141,189,1061,926,417,271,189
8600000US61349,61349,ZCTA5 61349,592,7,84,236,115,52,67,31
8600000US61350,61350,ZCTA5 61350,16518,535,1301,5888,4097,1712,1875,1110
8600000US61353,61353,ZCTA5 61353,896,21,49,332,236,131,78,49
8600000US61354,61354,ZCTA5 61354,7782,114,462,2809,2017,711,1081,588
8600000US61356,61356,ZCTA5 61356,8090,156,404,3139,1804,714,1084,789
8600000US61358,61358,ZCTA5 61358,345,7,34,156,87,20,41,0
8600000US61359,61359,ZCTA5 61359,203,9,25,63,49,37,15,5
8600000US61360,61360,ZCTA5 61360,2217,26,123,934,598,207,232,97
8600000US61361,61361,ZCTA5 61361,804,11,96,322,177,77,86,35
8600000US61362,61362,ZCTA5 61362,3994,164,200,1552,1001,392,442,243
8600000US61363,61363,ZCTA5 61363,144,8,12,45,60,12,2,5
8600000US61364,61364,ZCTA5 61364,13432,590,1390,5629,3310,761,1256,496
8600000US61367,61367,ZCTA5 61367,518,3,13,276,90,37,67,32
8600000US61368,61368,ZCTA5 61368,1025,19,74,490,243,107,56,36
8600000US61369,61369,ZCTA5 61369,1090,46,84,453,267,90,129,21
8600000US61370,61370,ZCTA5 61370,1009,33,53,380,266,117,125,35
8600000US61372,61372,ZCTA5 61372,95,3,7,42,20,17,5,1
8600000US61373,61373,ZCTA5 61373,1431,23,80,483,388,214,174,69
8600000US61374,61374,ZCTA5 61374,103,0,0,52,42,3,6,0
8600000US61375,61375,ZCTA5 61375,883,1,57,332,219,79,152,43
8600000US61376,61376,ZCTA5 61376,1816,20,136,680,440,160,251,129
8600000US61377,61377,ZCTA5 61377,1056,65,101,410,190,111,134,45
8600000US61378,61378,ZCTA5 61378,357,0,22,178,51,34,64,8
8600000US61379,61379,ZCTA5 61379,898,44,33,377,268,114,48,14
8600000US61401,61401,ZCTA5 61401,23973,1050,2475,8586,5243,2387,2527,1705
8600000US61410,61410,ZCTA5 61410,2610,31,298,1214,459,362,193,53
8600000US61411,61411,ZCTA5 61411,224,0,19,88,71,8,32,6
8600000US61412,61412,ZCTA5 61412,1013,13,52,317,279,117,211,24
8600000US61413,61413,ZCTA5 61413,725,20,37,290,157,88,100,33
8600000US61414,61414,ZCTA5 61414,548,10,25,233,94,98,78,10
8600000US61415,61415,ZCTA5 61415,1193,11,108,396,351,120,124,83
8600000US61416,61416,ZCTA5 61416,160,0,21,66,44,5,19,5
8600000US61417,61417,ZCTA5 61417,201,0,41,105,51,4,0,0
8600000US61418,61418,ZCTA5 61418,473,24,13,190,91,67,77,11
8600000US61419,61419,ZCTA5 61419,110,0,2,48,18,14,18,10
8600000US61420,61420,ZCTA5 61420,918,13,34,318,287,101,117,48
8600000US61421,61421,ZCTA5 61421,896,17,25,379,209,100,125,41
8600000US61422,61422,ZCTA5 61422,2348,87,241,902,512,226,207,173
8600000US61423,61423,ZCTA5 61423,524,7,26,194,155,75,67,0
8600000US61424,61424,ZCTA5 61424,78,0,0,17,27,21,13,0
8600000US61425,61425,ZCTA5 61425,202,0,24,65,80,2,31,0
8600000US61426,61426,ZCTA5 61426,52,0,11,39,2,0,0,0
8600000US61427,61427,ZCTA5 61427,1642,67,145,662,301,160,273,34
8600000US61428,61428,ZCTA5 61428,716,6,34,157,196,76,162,85
8600000US61430,61430,ZCTA5 61430,563,16,30,204,132,51,76,54
8600000US61431,61431,ZCTA5 61431,326,8,17,138,92,36,20,15
8600000US61432,61432,ZCTA5 61432,428,2,48,158,90,51,61,18
8600000US61433,61433,ZCTA5 61433,0,0,0,0,0,0,0,0
8600000US61434,61434,ZCTA5 61434,2167,32,156,866,433,257,300,123
8600000US61435,61435,ZCTA5 61435,105,0,11,38,10,26,20,0
8600000US61436,61436,ZCTA5 61436,645,12,70,225,139,33,136,30
8600000US61437,61437,ZCTA5 61437,703,8,49,264,186,44,131,21
8600000US61438,61438,ZCTA5 61438,593,11,35,176,122,48,144,57
8600000US61439,61439,ZCTA5 61439,187,7,22,79,42,19,13,5
8600000US61440,61440,ZCTA5 61440,524,0,17,190,107,57,134,19
8600000US61441,61441,ZCTA5 61441,792,19,30,371,187,91,78,16
8600000US61442,61442,ZCTA5 61442,523,37,76,264,87,17,34,8
8600000US61443,61443,ZCTA5 61443,9304,553,1121,3271,2108,897,871,483
8600000US61447,61447,ZCTA5 61447,627,16,31,311,102,44,97,26
8600000US61448,61448,ZCTA5 61448,2725,72,168,1011,676,346,287,165
8600000US61449,61449,ZCTA5 61449,400,26,46,179,48,53,36,12
8600000US61450,61450,ZCTA5 61450,1299,26,46,545,248,176,199,59
8600000US61451,61451,ZCTA5 61451,394,0,15,180,59,66,71,3
8600000US61452,61452,ZCTA5 61452,218,11,7,118,55,15,8,4
8600000US61453,61453,ZCTA5 61453,449,9,35,217,124,35,21,8
8600000US61454,61454,ZCTA5 61454,457,37,27,208,101,51,20,13
8600000US61455,61455,ZCTA5 61455,10985,78,635,2451,2124,813,2463,2421
8600000US61458,61458,ZCTA5 61458,678,4,45,236,162,75,110,46
8600000US61459,61459,ZCTA5 61459,367,4,29,199,85,14,10,26
8600000US61460,61460,ZCTA5 61460,202,2,14,96,59,1,9,21
8600000US61462,61462,ZCTA5 61462,7213,426,666,2378,1454,672,1135,482
8600000US61465,61465,ZCTA5 61465,903,18,45,420,208,93,62,57
8600000US61466,61466,ZCTA5 61466,275,18,12,101,55,30,39,20
8600000US61467,61467,ZCTA5 61467,753,2,17,295,170,103,117,49
8600000US61468,61468,ZCTA5 61468,112,18,5,40,34,0,6,9
8600000US61469,61469,ZCTA5 61469,1647,91,231,797,236,134,120,38
8600000US61470,61470,ZCTA5 61470,364,15,38,163,99,28,14,7
8600000US61471,61471,ZCTA5 61471,74,1,1,36,15,11,7,3
8600000US61472,61472,ZCTA5 61472,436,1,34,134,127,59,45,36
8600000US61473,61473,ZCTA5 61473,1208,16,92,404,231,151,233,81
8600000US61474,61474,ZCTA5 61474,144,8,17,61,41,9,6,2
8600000US61475,61475,ZCTA5 61475,205,0,10,111,54,10,20,0
8600000US61476,61476,ZCTA5 61476,396,1,18,170,103,74,23,7
8600000US61477,61477,ZCTA5 61477,408,5,38,227,72,25,15,26
8600000US61478,61478,ZCTA5 61478,166,0,14,55,39,23,35,0
8600000US61479,61479,ZCTA5 61479,131,0,0,55,35,20,21,0
8600000US61480,61480,ZCTA5 61480,867,8,53,361,205,121,94,25
8600000US61482,61482,ZCTA5 61482,377,6,9,153,102,24,53,30
8600000US61483,61483,ZCTA5 61483,1356,83,60,483,265,148,236,81
8600000US61484,61484,ZCTA5 61484,507,27,47,204,126,42,48,13
8600000US61485,61485,ZCTA5 61485,339,5,28,128,72,32,74,0
8600000US61486,61486,ZCTA5 61486,1025,24,51,466,266,109,77,32
8600000US61488,61488,ZCTA5 61488,702,10,33,229,204,91,122,13
8600000US61489,61489,ZCTA5 61489,625,17,44,214,180,60,79,31
8600000US61490,61490,ZCTA5 61490,925,6,36,371,212,109,138,53
8600000US61491,61491,ZCTA5 61491,1671,26,189,644,377,217,162,56
8600000US61501,61501,ZCTA5 61501,1193,28,99,486,342,92,116,30
8600000US61516,61516,ZCTA5 61516,483,0,15,182,99,47,71,69
8600000US61517,61517,ZCTA5 61517,2276,31,67,765,514,305,338,256
8600000US61519,61519,ZCTA5 61519,155,3,20,52,52,13,3,12
8600000US61520,61520,ZCTA5 61520,12546,621,1144,3785,3564,1342,1463,627
8600000US61523,61523,ZCTA5 61523,8170,94,670,2708,2135,903,1142,518
8600000US61524,61524,ZCTA5 61524,161,7,13,59,39,14,17,12
8600000US61525,61525,ZCTA5 61525,5817,67,87,459,1087,495,2161,1461
8600000US61526,61526,ZCTA5 61526,692,27,22,172,155,107,169,40
8600000US61528,61528,ZCTA5 61528,1910,50,135,334,182,217,631,361
8600000US61529,61529,ZCTA5 61529,1936,65,47,570,470,179,425,180
8600000US61530,61530,ZCTA5 61530,4512,81,165,1479,881,479,931,496
8600000US61531,61531,ZCTA5 61531,2286,59,160,785,576,235,389,82
8600000US61532,61532,ZCTA5 61532,357,27,32,160,89,22,12,15
8600000US61533,61533,ZCTA5 61533,1750,32,76,813,388,210,167,64
8600000US61534,61534,ZCTA5 61534,1260,20,65,477,344,113,174,67
8600000US61535,61535,ZCTA5 61535,975,22,11,290,109,79,247,217
8600000US61536,61536,ZCTA5 61536,2055,29,104,848,488,241,250,95
8600000US61537,61537,ZCTA5 61537,1878,37,133,772,463,167,238,68
8600000US61539,61539,ZCTA5 61539,160,7,12,80,35,26,0,0
8600000US61540,61540,ZCTA5 61540,2096,25,82,931,488,233,205,132
8600000US61541,61541,ZCTA5 61541,78,1,0,54,16,2,0,5
8600000US61542,61542,ZCTA5 61542,2966,97,188,1306,647,273,339,116
8600000US61543,61543,ZCTA5 61543,103,7,20,60,13,1,2,0
8600000US61544,61544,ZCTA5 61544,416,11,24,189,91,50,33,18
8600000US61545,61545,ZCTA5 61545,595,29,50,304,89,65,48,10
8600000US61546,61546,ZCTA5 61546,2942,70,222,1259,760,275,283,73
8600000US61547,61547,ZCTA5 61547,2864,31,67,892,648,341,548,337
8600000US61548,61548,ZCTA5 61548,7901,140,341,1939,1710,749,2079,943
8600000US61550,61550,ZCTA5 61550,12340,155,467,2634,2378,1409,3538,1759
8600000US61552,61552,ZCTA5 61552,117,0,21,28,37,6,16,9
8600000US61553,61553,ZCTA5 61553,121,12,5,40,34,11,13,6
8600000US61554,61554,ZCTA5 61554,30233,726,2148,11638,7788,2790,3552,1591
8600000US61559,61559,ZCTA5 61559,2126,35,103,577,512,270,367,262
8600000US61560,61560,ZCTA5 61560,425,13,20,171,92,52,24,53
8600000US61561,61561,ZCTA5 61561,1910,10,111,681,472,213,320,103
8600000US61562,61562,ZCTA5 61562,41,0,0,41,0,0,0,0
8600000US61563,61563,ZCTA5 61563,396,7,35,141,111,57,41,4
8600000US61564,61564,ZCTA5 61564,670,21,65,347,169,50,12,6
8600000US61565,61565,ZCTA5 61565,1127,23,59,453,279,142,124,47
8600000US61567,61567,ZCTA5 61567,427,36,52,166,103,45,12,13
8600000US61568,61568,ZCTA5 61568,2730,0,102,783,702,293,678,172
8600000US61569,61569,ZCTA5 61569,765,8,0,345,190,14,135,73
8600000US61570,61570,ZCTA5 61570,1056,22,93,441,238,149,82,31
8600000US61571,61571,ZCTA5 61571,16492,306,455,4495,4200,1807,3755,1474
8600000US61572,61572,ZCTA5 61572,835,12,34,383,205,77,119,5
8600000US61602,61602,ZCTA5 61602,843,43,152,179,244,47,107,71
8600000US61603,61603,ZCTA5 61603,9684,521,1202,3437,2190,1040,906,388
8600000US61604,61604,ZCTA5 61604,21767,854,1999,7105,5335,2056,2991,1427
8600000US61605,61605,ZCTA5 61605,9078,723,1922,3507,1927,462,479,58
8600000US61606,61606,ZCTA5 61606,2688,42,70,737,553,234,479,573
8600000US61607,61607,ZCTA5 61607,8182,154,587,2991,2269,893,947,341
8600000US61610,61610,ZCTA5 61610,3918,106,329,2027,965,217,182,92
8600000US61611,61611,ZCTA5 61611,18531,305,1184,6057,4568,2176,2950,1291
8600000US61614,61614,ZCTA5 61614,20463,268,775,4164,4459,2227,4973,3597
8600000US61615,61615,ZCTA5 61615,16115,239,477,3368,3058,1172,4612,3189
8600000US61616,61616,ZCTA5 61616,4437,23,283,1282,1254,543,785,267
8600000US61625,61625,ZCTA5 61625,0,0,0,0,0,0,0,0
8600000US61701,61701,ZCTA5 61701,23256,651,1096,7711,4794,1554,5367,2083
8600000US61704,61704,ZCTA5 61704,23953,248,604,3992,3361,1547,8974,5227
8600000US61705,61705,ZCTA5 61705,8458,138,160,1457,1681,469,3335,1218
8600000US61720,61720,ZCTA5 61720,114,4,16,50,29,8,5,2
8600000US61721,61721,ZCTA5 61721,406,0,18,182,137,21,46,2
8600000US61722,61722,ZCTA5 61722,303,0,4,103,82,39,65,10
8600000US61723,61723,ZCTA5 61723,1206,25,71,490,293,82,210,35
8600000US61724,61724,ZCTA5 61724,327,3,12,113,109,45,39,6
8600000US61725,61725,ZCTA5 61725,970,11,61,270,233,115,197,83
8600000US61726,61726,ZCTA5 61726,1745,26,59,721,413,108,254,164
8600000US61727,61727,ZCTA5 61727,6864,182,438,2536,1739,616,925,428
8600000US61728,61728,ZCTA5 61728,955,17,29,413,255,99,123,19
8600000US61729,61729,ZCTA5 61729,686,13,17,297,114,78,146,21
8600000US61730,61730,ZCTA5 61730,238,0,9,93,78,10,39,9
8600000US61731,61731,ZCTA5 61731,138,0,0,91,0,5,21,21
8600000US61732,61732,ZCTA5 61732,1329,36,28,363,261,166,374,101
8600000US61733,61733,ZCTA5 61733,635,4,28,225,167,63,119,29
8600000US61734,61734,ZCTA5 61734,1902,18,75,736,496,188,293,96
8600000US61735,61735,ZCTA5 61735,384,8,3,169,80,22,81,21
8600000US61736,61736,ZCTA5 61736,1194,10,16,350,278,103,289,148
8600000US61737,61737,ZCTA5 61737,416,1,32,165,102,17,78,21
8600000US61738,61738,ZCTA5 61738,2887,76,88,1016,597,352,612,146
8600000US61739,61739,ZCTA5 61739,3228,152,123,1514,768,225,235,211
8600000US61740,61740,ZCTA5 61740,1258,27,58,536,300,123,150,64
8600000US61741,61741,ZCTA5 61741,1018,23,78,500,237,48,109,23
8600000US61742,61742,ZCTA5 61742,753,0,8,197,253,70,157,68
8600000US61743,61743,ZCTA5 61743,159,2,8,57,37,20,32,3
8600000US61744,61744,ZCTA5 61744,1288,22,33,442,325,124,289,53
8600000US61745,61745,ZCTA5 61745,2893,40,119,819,564,250,807,294
8600000US61747,61747,ZCTA5 61747,1019,41,60,359,266,132,118,43
8600000US61748,61748,ZCTA5 61748,2074,5,38,599,482,95,624,231
8600000US61749,61749,ZCTA5 61749,413,3,15,197,100,30,44,24
8600000US61750,61750,ZCTA5 61750,62,0,0,22,11,19,0,10
8600000US61751,61751,ZCTA5 61751,92,4,5,46,33,4,0,0
8600000US61752,61752,ZCTA5 61752,3055,58,83,1122,561,286,742,203
8600000US61753,61753,ZCTA5 61753,2242,26,92,793,541,179,455,156
